Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,26-Sep-25,07-Oct-25,CE,24600,390.05,396.25,229.3,242.2,242,242.2,20873,389296.83,4189.98,281700,226950,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,24650,349.85,349.85,199.4,210.1,210,210.1,11832,220743.89,1999.79,127575,124125,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,23600,1138,1139,1138,1138.5,1139,1138.5,8,148.43,6.83,1275,450,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,26500,2.15,2.7,1.85,2.2,1.85,2.2,32400,644004.58,54.58,1454100,591075,24654.7
NIFTY,26-Sep-25,30-Sep-25,CE,26950,0.95,1.35,0.8,1.15,0.9,1.15,26820,542120.67,21.42,120225,-18825,24654.7
NIFTY,26-Sep-25,30-Sep-25,CE,23400,1433,1490,1275,1283.6,1301,1283.6,33,613.28,34.13,4950,-1575,24654.7
NIFTY,26-Sep-25,30-Sep-25,CE,22700,-,-,-,2380,2380,1969.55,-,-,-,375,-,24654.7
NIFTY,26-Sep-25,30-Sep-25,CE,26450,1.15,1.65,1,1.35,1.2,1.35,91077,1806825.9,85.91,768375,92550,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23650,-,-,-,1428.45,-,1111.25,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25350,74.8,76.25,43.2,44.25,44.1,44.25,1323,25208.92,55.38,23550,7875,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26050,10.85,11.25,7.8,9.5,9.5,9.5,43,840.44,0.33,3375,450,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23500,1277.2,1277.2,1277.2,1277.2,1277.2,1277.2,1,18.58,0.95,75,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25650,-,-,-,234.95,-,62,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24700,417.15,417.15,243.05,254.9,258,254.9,3999,74909.91,828.43,94125,84150,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23400,-,-,-,1650.2,-,1341.7,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25500,50,56.6,28.75,30.6,29.95,30.6,16188,310032.78,437.28,397350,149400,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25450,60,60,33.2,34.8,34.65,34.8,767,14664.96,24.85,14550,-3375,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24400,608,608,435.7,459.5,460.25,459.5,146,2724.45,52.65,5850,5850,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23900,896,896,896,896,896,896,1,18.6,0.68,75,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25250,113.35,113.35,57.4,58.9,59.85,58.9,1441,27365.87,76.93,33525,10725,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26500,6.8,6.8,4.6,5.95,5.5,5.95,714,14193.72,2.97,55350,12075,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23150,-,-,-,1880.7,-,1580.95,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24550,483.95,491.85,334.35,349.15,350.5,349.15,198,3707.36,61.69,4575,4575,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25850,15,16.55,12.2,12.75,13,12.75,148,2870.95,1.6,7275,300,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26700,4.4,5.25,3.1,4.5,4.1,4.5,123,2463.45,0.37,20925,-3225,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25950,15.3,15.3,9.45,12.05,12.05,12.05,42,817.79,0.36,6450,150,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24350,496.8,499.35,496.2,497.35,499.35,497.35,9,167.72,3.36,525,525,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24800,333.85,333.85,192.6,200.75,204,200.75,7450,139902.33,1332.33,141675,128325,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26450,6,8.45,4.85,7.75,7.65,7.75,89,1765.97,0.43,25275,2025,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25150,133.65,135.45,75.8,78.2,75.8,78.2,1137,21531.94,85.28,29250,9450,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23700,-,-,-,1385.4,-,1066.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26200,7.2,8.85,6.1,7.3,7.1,7.3,1050,20638.12,5.62,90075,7725,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26100,-,-,-,129.45,-,20.95,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24450,565.75,565.75,409.75,422.05,420.15,422.05,59,1102.44,20.53,1875,1875,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24850,307.55,307.55,170.25,177.45,181.2,177.45,1099,20656.59,173.98,21150,16050,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23950,849.75,849.75,849.75,849.75,849.75,849.75,1,18.6,0.64,75,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,27000,3.5,3.75,2.35,3.7,3.75,3.7,104,2106.23,0.23,28800,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26250,-,-,-,104.3,-,14,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25300,88.6,88.8,49.8,50.9,51.2,50.9,7008,133322.41,345.61,229425,36300,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26650,-,-,-,56.15,-,4.35,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24200,605,615.75,605,615.75,615.75,615.75,12,223.25,5.45,900,900,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26900,3.2,5,2.15,3.55,3.8,3.55,23,464.09,0.07,3300,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24100,715.15,715.15,715.15,715.15,715.15,715.15,1,18.61,0.54,75,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26950,4.95,5.45,3.15,4.25,4.25,4.25,34,687.34,0.12,2025,750,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23350,-,-,-,1695.65,-,1389,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26750,9.25,9.25,9.25,9.25,9.25,3.2,1,20.07,0.01,75,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23800,-,-,-,1300.7,-,979.1,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24250,583.75,583.75,582.85,583.25,582.85,583.25,8,149,3.5,600,600,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,27150,2.8,4.9,2,4.2,4.4,4.2,190,3869.31,0.43,12975,1200,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25200,118.95,119,66.55,68.3,68.5,68.3,7832,148530.18,505.38,220125,84750,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25000,219.3,219.3,115.65,119.85,119.55,119.85,15604,294337.06,1762.06,298875,179025,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24750,347.05,347.05,217.2,225.5,228,225.5,1393,26127.38,269.82,27675,23850,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24150,667.75,669.05,667.75,668.15,669.05,668.15,5,93.07,2.51,375,375,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26000,12.6,12.65,9.55,10.45,9.9,10.45,5358,104523.64,42.64,220950,12450,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25550,39.45,40.85,25.8,26.65,26.9,26.65,451,8653.37,11.08,14250,-1050,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26850,3.9,4,3.8,4,4,4,17,342.39,0.05,4050,1050,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26400,-,-,-,83.25,-,9.2,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24600,451,451,301.55,313.55,318,313.55,1459,27285.52,366.97,34500,12750,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25600,30,35.4,22.45,23.65,22.45,23.65,2810,54010.27,58.27,74100,8550,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26600,5.45,6.35,3.3,5.85,6.35,5.85,29,578.65,0.1,11625,750,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25700,25.05,26.35,17.85,18.75,17.85,18.75,3642,70254.65,55.1,94275,25575,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24900,284.7,284.7,149.85,155.8,152.95,155.8,6705,126185.62,969.75,115875,85950,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24950,222.95,226,132.75,136.15,139,136.15,971,18295.06,125.22,17250,6150,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26350,-,-,-,89.85,-,10.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24000,910,910,783.5,805.9,805.9,805.9,9,167.77,5.77,525,450,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24650,408.25,416.7,270.2,282.65,281.05,282.65,672,12573.78,150.18,16650,16650,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26800,8.15,8.15,8.15,8.15,8.15,2.7,1,20.11,0.01,75,75,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23450,-,-,-,1605.05,-,1294.8,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,23700,1041,1044.95,1030,1043.4,1044,1043.4,10,185.56,7.81,1200,525,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,25000,146.1,146.1,61.5,64.3,62.7,64.3,193041,3632254.01,12735.26,3067950,1699650,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,24900,199,199,87.75,91.8,89.4,91.8,116366,2184030.4,10895.35,1503825,1145475,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,25950,5.55,5.75,4.05,5.05,5.75,5.05,3328,64783.33,12.13,86700,25725,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25900,18,18,11.4,12.65,12,12.65,904,17569.06,8.86,38925,5325,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23550,-,-,-,1515.95,-,1202.1,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,27100,3.65,3.75,3.65,3.7,3.75,3.7,8,162.62,0.02,600,600,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26150,-,-,-,120.55,-,18.35,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26550,-,-,-,65.9,-,5.9,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23300,-,-,-,1741.45,-,1436.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25050,175.5,175.5,101,104.65,104.5,104.65,983,18561.51,93.4,25350,6900,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23850,943.35,943.85,943.15,943.5,943.85,943.5,6,111.57,4.25,450,450,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,27050,-,-,-,28.35,-,1.2,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23250,-,-,-,1787.6,-,1484.5,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24050,758.65,758.65,758,758.25,758.45,758.25,8,148.85,4.55,600,600,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23600,-,-,-,1471.95,-,1156.4,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24500,518.05,528.3,365,381.1,385,381.1,3093,57838.33,1004.46,136875,134250,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25750,20,21.85,15.4,16.9,15.85,16.9,250,4831.65,3.52,7050,3300,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25100,171.45,171.45,88.85,90.9,91.5,90.9,6497,122847.45,541.42,204225,74400,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25700,-,-,-,338.2,-,89.95,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26150,-,-,-,194.95,-,37.1,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23700,-,-,-,1711.3,-,1112.55,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24050,-,-,-,1399.2,-,828.95,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23550,-,-,-,1850.3,-,1243.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25350,95.8,99.45,75,75.5,75,75.5,59,1125.27,3.53,4050,2325,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23750,-,-,-,1665.6,-,1070,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25400,100.7,100.7,66.45,67.25,66.65,67.25,401,7662.32,23.27,14550,75,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,27150,2.8,2.8,2.8,2.8,2.8,3.25,10,203.65,0.03,1050,750,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25300,130.65,130.75,82.6,83.85,82.85,83.85,815,15523.33,58.7,28425,13275,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24600,583.55,583.55,360,374.2,374.45,374.2,367,6883.42,112.27,12450,12450,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26200,-,-,-,183.7,-,33.35,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25100,205.2,206.1,132,134.6,135.1,134.6,418,7919.65,50.8,18075,8025,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24800,348.35,352.15,249.35,255.2,258,255.2,643,12102.48,142.68,23550,23550,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23650,-,-,-,1757.35,-,1155.7,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24450,-,-,-,1070.9,-,553.7,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25250,145.05,145.05,92.8,94.2,95.1,94.2,114,2168.93,10.05,6225,3375,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26700,6.1,8.9,4.35,7.25,6.2,7.25,19,380.56,0.09,4425,75,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26000,26,26,18.05,19.95,19.95,19.95,2625,51228.27,40.77,141300,5100,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24700,487.55,487.6,302,311.3,310,311.3,470,8822.99,116.24,23250,23250,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23150,-,-,-,2231.35,-,1612.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,27000,5.1,7,4.2,5.55,5.2,5.55,126,2552.06,0.56,3675,2250,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24650,-,-,-,921.15,-,439.3,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24200,-,-,-,1272,-,718.8,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26750,15,15,6.3,7.75,7.75,9.3,12,240.82,0.07,1800,750,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26450,-,-,-,129.55,-,19.15,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26300,-,-,-,159.7,-,26.85,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24000,840,845,840,842.5,845,842.5,2,37.26,1.26,150,150,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24950,259.3,270.55,187.4,189.6,187.9,189.6,67,1265.06,11.32,3975,2025,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25750,-,-,-,319.3,-,82.05,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24300,622.75,622.75,575.9,593.9,593.9,649.95,35,653.67,15.79,1425,1425,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25600,63.35,64.1,40.6,42.7,42.75,42.7,857,16486.09,31.69,35250,16650,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26350,-,-,-,149.1,-,24,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23900,-,-,-,1530.6,-,946.2,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26600,7.5,9.35,5.75,5.75,5.75,13.45,7,139.69,0.04,2700,225,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24350,-,-,-,1149.55,-,616.9,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25550,66.65,66.65,43.65,46.4,45.6,46.4,73,1401.72,2.86,4425,3075,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26800,5.7,5.7,4.85,4.85,4.85,8.2,10,201.04,0.04,1125,675,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24900,308.65,308.65,204.2,209.2,210,209.2,572,10788.78,106.68,26925,19575,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24850,229.95,238.15,229.95,236.4,238.15,236.4,6,112.89,1.06,375,375,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23200,-,-,-,2183.05,-,1565.25,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23800,-,-,-,1600,1600,1028.05,-,-,-,375,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25150,-,-,-,599.1,-,223.65,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26900,-,-,-,65.55,-,6.35,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24550,-,-,-,994.8,-,494.5,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,07-Oct-25,CE,26800,1.6,2.1,1.45,1.75,1.45,1.75,2434,48926.65,3.25,85350,-10800,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23100,-,-,-,1927.65,-,1629.55,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25800,17,19.65,13.85,14.7,14.75,14.7,3921,75917.92,46.57,132750,15600,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23750,-,-,-,1342.8,-,1022.55,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25450,80.45,81,58,59.8,58.25,59.8,88,1683.81,4.11,6000,5100,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,27050,4.5,4.5,3.2,4.5,4.5,4.5,11,223.19,0.03,2850,-300,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26950,8.8,8.8,8.8,8.8,8.8,5.6,1,20.22,0.01,75,75,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24250,-,-,-,1230.6,-,683.9,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26550,-,-,-,112.1,-,15.15,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25850,-,-,-,230.3,230.3,67.95,-,-,-,75,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23400,-,-,-,1991.65,-,1379.1,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23250,-,-,-,2134.95,-,1518.2,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25200,182,182,104.7,106.95,105.6,106.95,971,18441.36,89.46,36075,8250,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23350,-,-,-,2039.25,-,1425.1,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26400,-,-,-,139.05,-,21.45,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25800,39,39,25.45,27.25,26.15,27.25,609,11798.03,13.88,21600,7050,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26650,-,-,-,96.65,-,11.9,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23600,-,-,-,1803.7,-,1199.35,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26850,-,-,-,14.95,14.95,7.2,-,-,-,75,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23500,-,-,-,1897.15,-,1288.3,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25950,-,-,-,251.4,-,55.9,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,27100,4.65,5.2,3.05,4.7,4.7,3.75,40,813.13,0.13,9375,900,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26500,8,11,5.7,7.95,8.35,7.95,301,5984.09,1.72,16800,-2400,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24750,474.4,474.4,275.3,284.2,281.8,284.2,85,1598.05,20.24,4800,4800,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23850,-,-,-,1575.2,-,986.8,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26250,-,-,-,170.9,170.9,29.95,-,-,-,75,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23300,-,-,-,2087,-,1471.5,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24150,-,-,-,1313.9,-,754.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25050,211.8,211.8,149.45,153.95,149.45,153.95,26,491.81,3.33,1425,1425,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,26050,-,-,-,221.8,-,45.7,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25500,76.85,81.85,51.5,54.05,52.2,54.05,2005,38440.6,94.97,82050,19200,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25650,-,-,-,357.85,-,98.5,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,24400,544.1,544.1,503.6,503.95,503.95,584.8,60,1121.37,23.37,3000,3000,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23450,-,-,-,1944.3,-,1333.5,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,23950,-,-,-,1486.35,-,906.35,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,20-Oct-25,CE,25900,-,-,-,267.3,-,61.65,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26350,-,-,-,348.35,-,48,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26950,6,8.2,5.65,7.5,7.5,7.5,65,1314.14,0.33,1500,1500,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25350,159.95,160.6,105.55,107.8,106.7,107.8,2004,38292.11,191.06,64650,6450,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26550,-,-,-,300.45,-,33.3,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,23950,942.15,942.65,941.2,942,942.1,942,8,149.35,5.65,2325,-525,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,22750,-,-,-,2450,-,2038.65,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,24700,500,503,363.3,372.05,375.45,372.05,11202,210883.72,3366.67,338175,258525,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26150,-,-,-,403.7,-,67.9,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,22950,-,-,-,1969,1969,1847.5,-,-,-,75,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,22700,2090,2090,2090,2090,2090,2090,4,74.37,6.27,10800,300,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25750,75.4,75.4,45.1,46.55,45.1,46.55,1777,34390.4,72.09,57150,-3600,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25800,61.8,61.8,40.85,42.25,41.75,42.25,29431,570548.14,1058.29,737700,66900,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26250,22.5,22.5,17.8,19.25,19.2,19.25,459,9043.44,6.88,118425,-4275,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26200,27.45,27.45,20.35,21.5,21.8,21.5,11299,222213.68,188.33,467625,-9825,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,22600,-,-,-,2490,2490,2183.85,-,-,-,1125,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26700,11.25,11.35,8.35,9.9,11.35,9.9,323,6470.46,2.38,14475,3525,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25250,205.95,205.95,130.2,133.8,130.2,133.8,2332,44439.19,276.94,78300,23400,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26850,-,-,-,236.3,-,18.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,23450,-,-,-,1552.85,1552.85,1389,-,-,-,150,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,22800,2175.4,2175.4,1998,2003.8,2014.15,2003.8,162,3025.29,255.09,42900,11325,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25900,53.95,53.95,33.55,34.9,34.3,34.9,11615,225971.06,349.69,349275,1950,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25400,145,146.15,93.8,96.2,97.3,96.2,23659,452706.46,2002.51,763050,311475,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25650,80.05,84.2,54.6,56.85,56.25,56.85,1709,32964.56,87.67,50550,-1875,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25500,139.65,139.65,76.3,79.35,78,79.35,61831,1186874.92,4357.05,2744250,308550,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26650,11.05,14.25,10,12.25,11.75,12.25,192,3839.25,1.65,22575,-225,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,22850,-,-,-,2059.75,2059.75,1942.65,-,-,-,75,-,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,24200,881,881,706.35,721.3,723.6,721.3,419,7848.07,243.22,22725,9150,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,23600,1390,1390.5,1232.45,1243.35,1244,1243.35,28,523.12,27.52,4200,1425,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,24300,620.2,627.05,535.4,535.4,535.4,535.4,4,74.64,1.74,300,300,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,23200,-,-,-,1834,-,1532.6,-,-,-,-,-,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,26300,8.5,8.65,5.65,6.8,6.65,6.8,24,473.53,0.13,1425,975,24654.7
NIFTY,26-Sep-25,14-Oct-25,CE,25400,75.45,75.45,37.15,39.45,37.15,39.45,5575,106409.33,205.58,125250,36300,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,23200,1760,1760,1650,1650,1650,1614,2,37.36,2.56,825,150,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,25000,335.1,335.1,217.1,222.85,222.55,222.85,68001,1288087.14,13068.39,2623050,813075,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,26500,15.95,15.95,12,13.75,13.85,13.75,16016,318480.19,162.19,1327500,-56475,24654.7
NIFTY,26-Sep-25,28-Oct-25,CE,23000,2018.35,2020.9,1797.7,1817.85,1825,1817.85,1567,29257.24,2226.49,445500,99000,24654.7
